"","ensembl_gene_id","hgnc_symbol"
"46197","ENSG00000260894",""
"46198","ENSG00000260895",""
"46199","ENSG00000260896","ARLNC1"
"46200","ENSG00000260897","DNM1P30"
"46201","ENSG00000260898","ADPGK-AS1"
"46202","ENSG00000260899",""
"46203","ENSG00000260900",""
"46204","ENSG00000260902","LINC02011"
"46205","ENSG00000260903","XKR7"
"46206","ENSG00000260905",""
"46207","ENSG00000260907",""
"46208","ENSG00000260908",""
"46209","ENSG00000260909",""
"46210","ENSG00000260910","LINC00565"
"46211","ENSG00000260911",""
"46212","ENSG00000260912",""
"46213","ENSG00000260913","LINC01254"
"46214","ENSG00000260914",""
"46215","ENSG00000260916","CCPG1"
"46216","ENSG00000260917",""
"46217","ENSG00000260918",""
"46218","ENSG00000260919",""
"46219","ENSG00000260920",""
"46220","ENSG00000260921",""
"46221","ENSG00000260922",""
"46222","ENSG00000260923","LINC02193"
"46223","ENSG00000260924","LINC01311"
"46224","ENSG00000260926",""
"46225","ENSG00000260927",""
"46226","ENSG00000260928","SPCS2P1"
"46227","ENSG00000260930","LINC01416"
"46228","ENSG00000260932",""
"46229","ENSG00000260933",""
"46230","ENSG00000260934",""
"46231","ENSG00000260937",""
"46232","ENSG00000260939",""
"46233","ENSG00000260941","LINC00622"
"46234","ENSG00000260942","CAPN10-DT"
"46235","ENSG00000260943","LINC02555"
"46236","ENSG00000260944","FOXC2-AS1"
"46237","ENSG00000260945",""
"46238","ENSG00000260947",""
"46239","ENSG00000260948",""
"46240","ENSG00000260949",""
"46241","ENSG00000260951",""
"46242","ENSG00000260953",""
"46243","ENSG00000260954",""
"46244","ENSG00000260955",""
"46245","ENSG00000260957",""
"46246","ENSG00000260958",""
"46247","ENSG00000260959",""
"46248","ENSG00000260962","LINC00557"
"46249","ENSG00000260963",""
"46250","ENSG00000260965","RPL23AP91"
"46251","ENSG00000260966",""
"46252","ENSG00000260967","RARRES2P5"
"46253","ENSG00000260969","WWOX-AS1"
"46254","ENSG00000260970",""
"46255","ENSG00000260971",""
"46256","ENSG00000260972",""
"46257","ENSG00000260973",""
"46258","ENSG00000260974",""
"46259","ENSG00000260975",""
"46260","ENSG00000260976","LINC01633"
"46261","ENSG00000260978",""
"46262","ENSG00000260979",""
"46263","ENSG00000260981",""
"46264","ENSG00000260983",""
"46265","ENSG00000260984","FGFR3P5"
"46266","ENSG00000260986",""
"46267","ENSG00000260988",""
"46268","ENSG00000260989",""
"46269","ENSG00000260990",""
"46270","ENSG00000260991",""
"46271","ENSG00000260992","DOCK9-DT"
"46272","ENSG00000260994","AGGF1P7"
"46273","ENSG00000260995",""
"46274","ENSG00000260996",""
"46275","ENSG00000260997",""
"46276","ENSG00000260999",""
"46277","ENSG00000261000",""
"46278","ENSG00000261002",""
"46279","ENSG00000261003",""
"46280","ENSG00000261007","NPM1P3"
"46281","ENSG00000261008","LINC01572"
"46282","ENSG00000261009",""
"46283","ENSG00000261010","RARRES2P6"
"46284","ENSG00000261011",""
"46285","ENSG00000261012",""
"46286","ENSG00000261014","LINC02165"
"46287","ENSG00000261017",""
"46288","ENSG00000261018",""
"46289","ENSG00000261019",""
"46290","ENSG00000261020",""
"46291","ENSG00000261024",""
"46292","ENSG00000261025",""
"46293","ENSG00000261026",""
"46294","ENSG00000261028",""
"46295","ENSG00000261029",""
"46296","ENSG00000261030",""
"46297","ENSG00000261033",""
"46298","ENSG00000261035",""
"46299","ENSG00000261036",""
"46300","ENSG00000261037",""
"46301","ENSG00000261038",""
"46302","ENSG00000261039","LINC02544"
"46303","ENSG00000261040","WFDC21P"
"46304","ENSG00000261041",""
"46305","ENSG00000261043",""
"46306","ENSG00000261044",""
"46307","ENSG00000261045","LINC02129"
"46308","ENSG00000261046","C2orf69P1"
"46309","ENSG00000261047",""
"46310","ENSG00000261048",""
"46311","ENSG00000261049",""
"46312","ENSG00000261051",""
"46313","ENSG00000261052","SULT1A3"
"46314","ENSG00000261053","NAMPTP3"
"46315","ENSG00000261054",""
"46316","ENSG00000261055",""
"46317","ENSG00000261056",""
"46318","ENSG00000261057","LINC00555"
"46319","ENSG00000261058",""
"46320","ENSG00000261060",""
"46321","ENSG00000261061",""
"46322","ENSG00000261063",""
"46323","ENSG00000261064","LINC02256"
"46324","ENSG00000261065",""
"46325","ENSG00000261066",""
"46326","ENSG00000261067",""
"46327","ENSG00000261068",""
"46328","ENSG00000261069",""
"46329","ENSG00000261070",""
"46330","ENSG00000261071",""
"46331","ENSG00000261072",""
"46332","ENSG00000261075","LINC01195"
"46333","ENSG00000261076",""
"46334","ENSG00000261077",""
"46335","ENSG00000261078",""
"46336","ENSG00000261079",""
"46337","ENSG00000261080","RUNX2-AS1"
"46338","ENSG00000261081",""
"46339","ENSG00000261082","LINC01228"
"46340","ENSG00000261083","LINC02516"
"46341","ENSG00000261084","PPP1R1AP2"
"46342","ENSG00000261087","ZNNT1"
"46343","ENSG00000261089","CDC37P2"
"46344","ENSG00000261090",""
"46345","ENSG00000261092","LINC02178"
"46346","ENSG00000261093",""
"46347","ENSG00000261094",""
"46348","ENSG00000261095",""
"46349","ENSG00000261096",""
"46350","ENSG00000261097","LINC00563"
"46351","ENSG00000261098",""
"46352","ENSG00000261101",""
"46353","ENSG00000261102","ATP5MFP6"
"46354","ENSG00000261103",""
"46355","ENSG00000261104",""
"46356","ENSG00000261105","LMO7-AS1"
"46357","ENSG00000261108",""
"46358","ENSG00000261111",""
"46359","ENSG00000261113",""
"46360","ENSG00000261114",""
"46361","ENSG00000261115","TMEM178B"
"46362","ENSG00000261116",""
"46363","ENSG00000261117",""
"46364","ENSG00000261118",""
"46365","ENSG00000261120",""
"46366","ENSG00000261121","LINC02473"
"46367","ENSG00000261122","LINC02167"
"46368","ENSG00000261123",""
"46369","ENSG00000261124",""
"46370","ENSG00000261126","RBFADN"
"46371","ENSG00000261127",""
"46372","ENSG00000261129",""
"46373","ENSG00000261130",""
"46374","ENSG00000261131",""
"46375","ENSG00000261135",""
"46376","ENSG00000261136",""
"46377","ENSG00000261140",""
"46378","ENSG00000261141",""
"46379","ENSG00000261143","ADAMTS7P3"
"46380","ENSG00000261144",""
"46381","ENSG00000261145",""
"46382","ENSG00000261146",""
"46383","ENSG00000261147",""
"46384","ENSG00000261150","EPPK1"
"46385","ENSG00000261151",""
"46386","ENSG00000261153",""
"46387","ENSG00000261154","LINC02131"
"46388","ENSG00000261156","LINC01989"
"46389","ENSG00000261158",""
"46390","ENSG00000261159",""
"46391","ENSG00000261161",""
"46392","ENSG00000261166",""
"46393","ENSG00000261167",""
"46394","ENSG00000261168",""
"46395","ENSG00000261170",""
"46396","ENSG00000261172",""
"46397","ENSG00000261173",""
"46398","ENSG00000261174","HMGB1P33"
"46399","ENSG00000261175","LINC02188"
"46400","ENSG00000261177",""
"46401","ENSG00000261178",""
"46402","ENSG00000261181",""
"46403","ENSG00000261182",""
"46404","ENSG00000261183","SPINT1-AS1"
"46405","ENSG00000261184",""
"46406","ENSG00000261186","LINC01238"
"46407","ENSG00000261187",""
"46408","ENSG00000261188",""
"46409","ENSG00000261189",""
"46410","ENSG00000261190","C16orf97"
"46411","ENSG00000261191",""
"46412","ENSG00000261192","RNF126P1"
"46413","ENSG00000261193",""
"46414","ENSG00000261194","LINC01898"
"46415","ENSG00000261195",""
"46416","ENSG00000261196","CYP4A43P"
"46417","ENSG00000261197",""
"46418","ENSG00000261198",""
"46419","ENSG00000261199","UBE2FP2"
"46420","ENSG00000261200",""
"46421","ENSG00000261202",""
"46422","ENSG00000261203",""
"46423","ENSG00000261204",""
"46424","ENSG00000261205","NIFKP4"
"46425","ENSG00000261206","LINC00561"
"46426","ENSG00000261207",""
"46427","ENSG00000261208",""
"46428","ENSG00000261209","SULT1C2P2"
"46429","ENSG00000261210","CLEC19A"
"46430","ENSG00000261211",""
"46431","ENSG00000261213",""
"46432","ENSG00000261215",""
"46433","ENSG00000261216",""
"46434","ENSG00000261217","BCAP31P1"
"46435","ENSG00000261218",""
"46436","ENSG00000261219",""
"46437","ENSG00000261220",""
"46438","ENSG00000261221","ZNF865"
"46439","ENSG00000261222",""
"46440","ENSG00000261226",""
"46441","ENSG00000261227",""
"46442","ENSG00000261229",""
"46443","ENSG00000261231","LINC02133"
"46444","ENSG00000261232",""
"46445","ENSG00000261233","ABCD1P3"
"46446","ENSG00000261234",""
"46447","ENSG00000261235",""
"46448","ENSG00000261236","BOP1"
"46449","ENSG00000261238",""
"46450","ENSG00000261239","ANKRD26P1"
"46451","ENSG00000261240",""
"46452","ENSG00000261241","LINC02128"
"46453","ENSG00000261242",""
"46454","ENSG00000261243",""
"46455","ENSG00000261244",""
"46456","ENSG00000261245",""
"46457","ENSG00000261247","GOLGA8T"
"46458","ENSG00000261248",""
"46459","ENSG00000261249","LINC01751"
"46460","ENSG00000261250",""
"46461","ENSG00000261251",""
"46462","ENSG00000261253",""
"46463","ENSG00000261257",""
"46464","ENSG00000261259",""
"46465","ENSG00000261260",""
"46466","ENSG00000261261",""
"46467","ENSG00000261263",""
"46468","ENSG00000261265",""
"46469","ENSG00000261266",""
"46470","ENSG00000261267",""
"46471","ENSG00000261268",""
"46472","ENSG00000261269",""
"46473","ENSG00000261270",""
"46474","ENSG00000261272","MUC22"
"46475","ENSG00000261273",""
"46476","ENSG00000261274","TP53TG3GP"
"46477","ENSG00000261275",""
"46478","ENSG00000261276",""
"46479","ENSG00000261278",""
"46480","ENSG00000261279","ULK4P1"
"46481","ENSG00000261281",""
"46482","ENSG00000261282","SOD1P2"
"46483","ENSG00000261284","RBM22P13"
"46484","ENSG00000261285",""
"46485","ENSG00000261286","ATP2C2-AS1"
"46486","ENSG00000261288",""
"46487","ENSG00000261289",""
"46488","ENSG00000261290","CYP4A44P"
"46489","ENSG00000261291",""
"46490","ENSG00000261292",""
"46491","ENSG00000261293",""
"46492","ENSG00000261294",""
"46493","ENSG00000261296",""
"46494","ENSG00000261298",""
"46495","ENSG00000261299","C2orf69P3"
"46496","ENSG00000261302",""
"46497","ENSG00000261303",""
"46498","ENSG00000261304","LINC02252"
"46499","ENSG00000261305",""
"46500","ENSG00000261307",""
"46501","ENSG00000261308","FIGNL2"
"46502","ENSG00000261310",""
"46503","ENSG00000261312",""
"46504","ENSG00000261313",""
"46505","ENSG00000261314",""
"46506","ENSG00000261315","LARP4P"
"46507","ENSG00000261316","LINC01834"
"46508","ENSG00000261318",""
"46509","ENSG00000261319","LINC02152"
"46510","ENSG00000261320",""
"46511","ENSG00000261324",""
"46512","ENSG00000261325","LINC02192"
"46513","ENSG00000261326","LINC01355"
"46514","ENSG00000261327",""
"46515","ENSG00000261329",""
"46516","ENSG00000261330","PPIAP50"
"46517","ENSG00000261332",""
"46518","ENSG00000261333","CD24P2"
"46519","ENSG00000261334",""
"46520","ENSG00000261335",""
"46521","ENSG00000261336","EIF4BP5"
"46522","ENSG00000261338",""
"46523","ENSG00000261340","LINC01616"
"46524","ENSG00000261341",""
"46525","ENSG00000261342",""
"46526","ENSG00000261346",""
"46527","ENSG00000261347",""
"46528","ENSG00000261348","LINC02136"
"46529","ENSG00000261349",""
"46530","ENSG00000261350",""
"46531","ENSG00000261351",""
"46532","ENSG00000261356",""
"46533","ENSG00000261357",""
"46534","ENSG00000261359","PYCARD-AS1"
"46535","ENSG00000261360",""
"46536","ENSG00000261362",""
"46537","ENSG00000261363",""
"46538","ENSG00000261364",""
"46539","ENSG00000261365",""
"46540","ENSG00000261366","MANEA-DT"
"46541","ENSG00000261367",""
"46542","ENSG00000261368",""
"46543","ENSG00000261369",""
"46544","ENSG00000261371","PECAM1"
"46545","ENSG00000261373","VPS9D1-AS1"
"46546","ENSG00000261375",""
"46547","ENSG00000261376",""
"46548","ENSG00000261377","PDCD6IPP2"
"46549","ENSG00000261379",""
"46550","ENSG00000261382",""
"46551","ENSG00000261384",""
"46552","ENSG00000261385",""
"46553","ENSG00000261386",""
"46554","ENSG00000261390","MAFTRR"
"46555","ENSG00000261391",""
"46556","ENSG00000261392",""
"46557","ENSG00000261393",""
"46558","ENSG00000261394",""
"46559","ENSG00000261395","HSPE1P5"
"46560","ENSG00000261396",""
"46561","ENSG00000261397","LINC01177"
"46562","ENSG00000261398",""
"46563","ENSG00000261399",""
"46564","ENSG00000261400",""
"46565","ENSG00000261401","HERC2P1"
"46566","ENSG00000261402",""
"46567","ENSG00000261403",""
"46568","ENSG00000261404",""
"46569","ENSG00000261405",""
"46570","ENSG00000261407",""
"46571","ENSG00000261408","TEN1-CDK3"
"46572","ENSG00000261410",""
"46573","ENSG00000261411",""
"46574","ENSG00000261416",""
"46575","ENSG00000261418","HERC2P6"
"46576","ENSG00000261419",""
"46577","ENSG00000261420",""
"46578","ENSG00000261421",""
"46579","ENSG00000261423","TMEM202-AS1"
"46580","ENSG00000261424","ATP5PBP7"
"46581","ENSG00000261426",""
"46582","ENSG00000261427",""
"46583","ENSG00000261429","DPPA2P4"
"46584","ENSG00000261430",""
"46585","ENSG00000261431",""
"46586","ENSG00000261432","LINC01613"
"46587","ENSG00000261433",""
"46588","ENSG00000261434",""
"46589","ENSG00000261435",""
"46590","ENSG00000261436",""
"46591","ENSG00000261437",""
"46592","ENSG00000261438",""
"46593","ENSG00000261439",""
"46594","ENSG00000261440","DUX4L45"
"46595","ENSG00000261441",""
"46596","ENSG00000261442",""
"46597","ENSG00000261444",""
"46598","ENSG00000261445",""
"46599","ENSG00000261446","LINC00559"
"46600","ENSG00000261447",""
"46601","ENSG00000261448",""
"46602","ENSG00000261449",""
"46603","ENSG00000261451",""
"46604","ENSG00000261453","LINC01735"
"46605","ENSG00000261455","LINC01003"
"46606","ENSG00000261456","TUBB8"
"46607","ENSG00000261457",""
"46608","ENSG00000261458",""
"46609","ENSG00000261459",""
"46610","ENSG00000261460",""
"46611","ENSG00000261461","UBE2MP1"
"46612","ENSG00000261462",""
"46613","ENSG00000261465",""
"46614","ENSG00000261466",""
"46615","ENSG00000261467",""
"46616","ENSG00000261468",""
"46617","ENSG00000261469",""
"46618","ENSG00000261470",""
"46619","ENSG00000261471",""
"46620","ENSG00000261472",""
"46621","ENSG00000261474",""
"46622","ENSG00000261475","LINC02190"
"46623","ENSG00000261476",""
"46624","ENSG00000261478",""
"46625","ENSG00000261480","GOLGA8M"
"46626","ENSG00000261481",""
"46627","ENSG00000261482",""
"46628","ENSG00000261485","PAN3-AS1"
"46629","ENSG00000261486","RARRES2P9"
"46630","ENSG00000261487",""
"46631","ENSG00000261488","TBILA"
"46632","ENSG00000261489",""
"46633","ENSG00000261490",""
"46634","ENSG00000261491","DNM1P31"
"46635","ENSG00000261497",""
"46636","ENSG00000261498","LINC00566"
"46637","ENSG00000261499",""
"46638","ENSG00000261501",""
"46639","ENSG00000261502",""
"46640","ENSG00000261504","LINC01686"
"46641","ENSG00000261505",""
"46642","ENSG00000261507",""
"46643","ENSG00000261509","TP53TG3B"
"46644","ENSG00000261511","CYP3A137P"
"46645","ENSG00000261512",""
"46646","ENSG00000261513",""
"46647","ENSG00000261514","LINC01976"
"46648","ENSG00000261515","VN1R70P"
"46649","ENSG00000261517","LINC00558"
"46650","ENSG00000261519",""
"46651","ENSG00000261520","DLGAP1-AS5"
"46652","ENSG00000261522",""
"46653","ENSG00000261523",""
"46654","ENSG00000261524","ABCB10P3"
"46655","ENSG00000261526",""
"46656","ENSG00000261527",""
"46657","ENSG00000261528","CCNYL7"
"46658","ENSG00000261529",""
"46659","ENSG00000261532",""
"46660","ENSG00000261534",""
"46661","ENSG00000261535",""
"46662","ENSG00000261536","ABHD17AP9"
"46663","ENSG00000261537",""
"46664","ENSG00000261538",""
"46665","ENSG00000261540",""
"46666","ENSG00000261541",""
"46667","ENSG00000261542",""
"46668","ENSG00000261543",""
"46669","ENSG00000261544",""
"46670","ENSG00000261546",""
"46671","ENSG00000261548","HLA-P"
"46672","ENSG00000261549",""
"46673","ENSG00000261552",""
"46674","ENSG00000261553",""
"46675","ENSG00000261554",""
"46676","ENSG00000261555",""
"46677","ENSG00000261556","SMG1P7"
"46678","ENSG00000261557","EEF1A1P38"
"46679","ENSG00000261558","LINC01859"
"46680","ENSG00000261559","FSCN1P1"
"46681","ENSG00000261560",""
"46682","ENSG00000261561",""
"46683","ENSG00000261564",""
"46684","ENSG00000261566",""
"46685","ENSG00000261569",""
"46686","ENSG00000261570",""
"46687","ENSG00000261572",""
"46688","ENSG00000261573",""
"46689","ENSG00000261575",""
"46690","ENSG00000261578",""
"46691","ENSG00000261580","ENPP7P13"
"46692","ENSG00000261581","HERC2P11"
"46693","ENSG00000261582",""
"46694","ENSG00000261583",""
"46695","ENSG00000261584",""
"46696","ENSG00000261586",""
"46697","ENSG00000261587","TMEM249"
"46698","ENSG00000261588",""
"46699","ENSG00000261590",""
"46700","ENSG00000261592",""
"46701","ENSG00000261593","CYP4A27P"
"46702","ENSG00000261594","TPBGL"
"46703","ENSG00000261595",""
"46704","ENSG00000261596",""
"46705","ENSG00000261599","HERC2P8"
"46706","ENSG00000261600",""
"46707","ENSG00000261602",""
"46708","ENSG00000261603","PRSS46P"
"46709","ENSG00000261604",""
"46710","ENSG00000261606",""
"46711","ENSG00000261607",""
"46712","ENSG00000261608","SLC25A1P4"
"46713","ENSG00000261609","GAN"
"46714","ENSG00000261610",""
"46715","ENSG00000261611",""
"46716","ENSG00000261612","SUB1P3"
"46717","ENSG00000261613",""
"46718","ENSG00000261614","YBX3P1"
"46719","ENSG00000261615","LINC01858"
"46720","ENSG00000261616",""
"46721","ENSG00000261617","LINC02177"
"46722","ENSG00000261618","LINC02605"
"46723","ENSG00000261620","HMGN2P41"
"46724","ENSG00000261623","LINC02179"
"46725","ENSG00000261624","NDUFB10P2"
"46726","ENSG00000261625",""
"46727","ENSG00000261627",""
"46728","ENSG00000261628",""
"46729","ENSG00000261629",""
"46730","ENSG00000261630",""
"46731","ENSG00000261632",""
"46732","ENSG00000261633",""
"46733","ENSG00000261634",""
"46734","ENSG00000261635",""
"46735","ENSG00000261636","LINC02191"
"46736","ENSG00000261637","LINC02127"
"46737","ENSG00000261638",""
"46738","ENSG00000261641",""
"46739","ENSG00000261642",""
"46740","ENSG00000261644",""
"46741","ENSG00000261645","DISC1FP1"
"46742","ENSG00000261646",""
"46743","ENSG00000261647","IMPDH1P11"
"46744","ENSG00000261648",""
"46745","ENSG00000261649","GOLGA6L7"
"46746","ENSG00000261650",""
"46747","ENSG00000261651",""
"46748","ENSG00000261652","C15orf65"
"46749","ENSG00000261653",""
"46750","ENSG00000261654",""
"46751","ENSG00000261655",""
"46752","ENSG00000261656","BEAN1-AS1"
"46753","ENSG00000261659",""
"46754","ENSG00000261663",""
"46755","ENSG00000261664","TTC39A-AS1"
"46756","ENSG00000261665","TUBAP4"
"46757","ENSG00000261666","LINC00560"
"46758","ENSG00000261667","LY6L"
"46759","ENSG00000261668",""
"46760","ENSG00000261669",""
"46761","ENSG00000261670",""
"46762","ENSG00000261671",""
"46763","ENSG00000261673",""
"46764","ENSG00000261675",""
"46765","ENSG00000261678","SCRT1"
"46766","ENSG00000261679","ATP5PDP1"
"46767","ENSG00000261680",""
"46768","ENSG00000261682",""
"46769","ENSG00000261683","LINC00838"
"46770","ENSG00000261684",""
"46771","ENSG00000261687",""
"46772","ENSG00000261689","AGGF1P4"
"46773","ENSG00000261691",""
"46774","ENSG00000261692",""
"46775","ENSG00000261693",""
"46776","ENSG00000261695",""
"46777","ENSG00000261696",""
"46778","ENSG00000261697",""
"46779","ENSG00000261701","HPR"
"46780","ENSG00000261702",""
"46781","ENSG00000261703","LINC02168"
"46782","ENSG00000261704","IGHV1OR16-1"
"46783","ENSG00000261706","LINC00165"
"46784","ENSG00000261707",""
"46785","ENSG00000261708","DNM1P32"
"46786","ENSG00000261709",""
"46787","ENSG00000261710",""
"46788","ENSG00000261711","FRG2DP"
"46789","ENSG00000261713","SSTR5-AS1"
"46790","ENSG00000261714",""
"46791","ENSG00000261715","LINC01477"
"46792","ENSG00000261716","H2BC20P"
"46793","ENSG00000261717",""
"46794","ENSG00000261719",""
"46795","ENSG00000261720",""
"46796","ENSG00000261722",""
"46797","ENSG00000261723",""
"46798","ENSG00000261725",""
"46799","ENSG00000261727",""
"46800","ENSG00000261728",""
"46801","ENSG00000261729",""
"46802","ENSG00000261730",""
"46803","ENSG00000261731",""
"46804","ENSG00000261732",""
